"time"	"totcarea"	"numcohorts"	"n_Slow"	"n_Fast"	"n_LLP"	"n_SLB"	"n_Intermediate"	"ba_Slow"	"ba_Fast"	"ba_LLP"	"ba_SLB"	"ba_Intermediate"	"agb_Slow"	"agb_Fast"	"agb_LLP"	"agb_SLB"	"agb_Intermediate"	"n_Slow_1"	"n_Slow_2"	"n_Slow_3"	"n_Slow_4"	"n_Slow_5"	"n_Slow_6"	"n_Fast_1"	"n_Fast_2"	"n_Fast_3"	"n_Fast_4"	"n_Fast_5"	"n_Fast_6"	"n_LLP_1"	"n_LLP_2"	"n_LLP_3"	"n_LLP_4"	"n_LLP_5"	"n_LLP_6"	"n_SLB_1"	"n_SLB_2"	"n_SLB_3"	"n_SLB_4"	"n_SLB_5"	"n_SLB_6"	"n_Intermediate_1"	"n_Intermediate_2"	"n_Intermediate_3"	"n_Intermediate_4"	"n_Intermediate_5"	"n_Intermediate_6"	"ba_Slow_1"	"ba_Slow_2"	"ba_Slow_3"	"ba_Fast_1"	"ba_Fast_2"	"ba_Fast_3"	"ba_LLP_1"	"ba_LLP_2"	"ba_LLP_3"	"ba_SLB_1"	"ba_SLB_2"	"ba_SLB_3"	"ba_Intermediate_1"	"ba_Intermediate_2"	"ba_Intermediate_3"	"agb_Slow_1"	"agb_Slow_2"	"agb_Slow_3"	"agb_Fast_1"	"agb_Fast_2"	"agb_Fast_3"	"agb_LLP_1"	"agb_LLP_2"	"agb_LLP_3"	"agb_SLB_1"	"agb_SLB_2"	"agb_SLB_3"	"agb_Intermediate_1"	"agb_Intermediate_2"	"agb_Intermediate_3"
530	3.6369042308452	2265	1367.453421346	14.6560325782409	149.017991257394	5.58169677238059	30.6713920885325	17.2166224272123	0.175156749775629	10.6297216547392	0.0186726774140532	0.381868065540281	162.960505010351	1.08082167779291	124.965659148759	0.0844026802990419	3.41326336182869	3283.66451217952	1283.72457445416	4632.75908663368	79.1398340233356	4.58901286850383	1367.453421346	284.140658213472	13.545965015396	318.516623228868	1.07182452368529	0.0382430391596673	14.6560325782409	186.445704748954	109.577142118378	302.242846867332	30.3083765791261	9.13247255989024	149.017991257394	351.944298741183	5.58169677238059	374.355995513563	0	0	5.58169677238059	169.683217667654	28.5943081536895	204.517525821343	1.99259162618042	0.0844923086625336	30.6713920885325	8.62383045830291	6.67934398659637	1.91344798231304	0.0708721333654022	0.0913944000835507	0.0128902163266759	0.9754871032263	3.31265493417332	6.34157961733954	0.0186726774140532	0	0	0.178587715040743	0.174255633631033	0.029024716868505	50.054127562531	80.7335294958564	32.1728479519643	0.245189373912521	0.704302256355095	0.131330047525289	4.68508180677094	32.2658937506066	88.0146835913815	0.0844026802990419	0	0	0.972004969350754	1.99907688599954	0.442181506478393
535	3.63700073515555	2277	1367.52015829635	14.634103969044	148.932044971418	5.57602322084696	30.6728440710537	17.2251157021485	0.175114525994488	10.6210208760878	0.0186526516405331	0.382326822070455	163.129758941264	1.08102129740686	124.814944298192	0.084314285718123	3.41990195514913	3283.66451217952	1283.81773239335	4632.85224457287	79.0720092765576	4.63041662644261	1367.52015829635	284.1327070094	13.5240274954271	318.486734504827	1.07183343445723	0.0382430391596673	14.634103969044	186.445704748954	109.479735045701	302.145439794655	30.322317506385	9.12999241933144	148.932044971418	351.944298741183	5.57602322084696	374.35032196203	0	0	5.57602322084696	169.683217667654	28.5943081536895	204.517525821343	1.99404053109328	0.0844953862709291	30.6728440710537	8.62596666740776	6.66368600187226	1.93546303286845	0.0707994655200353	0.0914248441477766	0.0128902163266759	0.974142003411726	3.31771556041286	6.32916331226319	0.0186526516405331	0	0	0.178587715040743	0.174693227869187	0.0290458791605246	50.0704844103291	80.4987098684087	32.5605646625265	0.24500487522398	0.704686374657592	0.131330047525289	4.67851417910799	32.3246031437393	87.8118269753442	0.084314285718123	0	0	0.972004969350754	2.00532478969627	0.442572196102109
540	3.63701682919854	2288	1367.58506882662	14.611435813463	148.850430122196	5.57127110313976	30.6741414178788	17.2334297024428	0.175060253006183	10.608669293964	0.0186346505073263	0.382759254334216	163.296386738457	1.08115372830148	124.612089783332	0.0842326540945	3.4262415970106	3283.66451217952	1283.9082278555	4632.94274003502	79.0119035495403	4.66493742158526	1367.58506882662	284.113528691199	13.5013516289118	318.444880320111	1.07184114539151	0.0382430391596673	14.611435813463	186.445704748954	109.388460036629	302.054164785583	30.335193973295	9.1267761122716	148.850430122196	351.944298741183	5.57127110313976	374.345569844322	0	0	5.57127110313976	169.683217667654	28.5943081536895	204.517525821343	1.99244987295547	0.087383391233839	30.6741414178788	8.62800674536828	6.64953160390472	1.9558913531698	0.0707180921666204	0.0914519445128868	0.0128902163266759	0.972740975442627	3.32272780775516	6.31320051076617	0.0186346505073263	0	0	0.178587715040743	0.174282399072652	0.0298891402208211	50.0861056159721	80.2844084757044	32.9258726467811	0.244792278798123	0.705031401978072	0.131330047525289	4.67138834922952	32.3838708554534	87.5568305786493	0.0842326540945	0	0	0.972004969350754	1.9992424552894	0.454994172370441
545	3.63697136582281	2299	1367.64862654929	14.589584010664	148.772505206859	5.56729070906006	30.6753005976623	17.2417874914286	0.174999803820422	10.5920065888453	0.0186185042464323	0.383166252446102	163.462484101312	1.08123608548208	124.347586322491	0.0841574913000225	3.43228273200562	3283.66451217952	1284.03408881562	4633.06860099515	78.9692028711106	4.64533486255367	1367.64862654929	284.099849573803	13.4794931534578	318.409342727261	1.07184781804657	0.0382430391596673	14.589584010664	186.445704748954	109.302620437634	301.968325186588	30.3470872567908	9.12279751243429	148.772505206859	351.944298741183	5.56729070906006	374.341589450243	0	0	5.56729070906006	169.683217667654	28.5943081536895	204.517525821343	1.99344038978778	0.0875520541850069	30.6753005976623	8.63115028408583	6.65008459112493	1.9605526162178	0.0706335328850253	0.0914760546087207	0.0128902163266759	0.971280080274652	3.32767870047346	6.29304780809713	0.0186185042464323	0	0	0.178587715040743	0.174589645193256	0.0299888922121021	50.1110575493476	80.3054305570966	33.0459959948677	0.244565215074549	0.705340822882246	0.131330047525289	4.66366913799536	32.4434550759198	87.2404621085757	0.0841574913000225	0	0	0.972004969350754	2.00364050994394	0.456637252710919
550	3.63687656862525	2308	1367.70837902032	14.5757010013562	148.697663810232	5.56395666100473	30.6763341298338	17.2493581419797	0.174956121153119	10.5741860909758	0.0186040507546069	0.383532563985694	163.613495454307	1.0813277859155	124.068185209063	0.0840884757626292	3.43772394151024	3283.66451217952	1284.14795897194	4633.18247115146	78.9219143797991	4.63850566858662	1367.70837902032	284.095023897898	13.4656043699696	318.390628267868	1.07185359222696	0.0382430391596673	14.5757010013562	186.445704748954	109.221409753954	301.887114502908	30.358072427902	9.11818162837634	148.697663810232	351.944298741183	5.56395666100473	374.338255402187	0	0	5.56395666100473	169.683217667654	28.5943081536895	204.517525821343	1.99432541687922	0.0877005592650856	30.6763341298338	8.63402505034203	6.64745408042538	1.96787901121224	0.0705684121820122	0.091497492644431	0.0128902163266759	0.96974994362662	3.33255682851436	6.2718793188348	0.0186040507546069	0	0	0.178587715040743	0.174879504399621	0.0300653445453294	50.1339467034158	80.275787920236	33.203760830655	0.244379829056906	0.705617909333303	0.131330047525289	4.65529304812067	32.5031317556037	86.9097604053384	0.0840884757626292	0	0	0.972004969350754	2.00784818317284	0.457870788986646
555	3.63685295571371	2317	1367.76498693057	14.5562570677755	148.627496623519	5.56021751772658	30.6772575911439	17.2557119648726	0.17489273431586	10.5622672513142	0.0185775843233826	0.383876771131808	163.738983049453	1.08134492214993	123.880719423909	0.0839336478457628	3.44289800390214	3283.66451217952	1284.24645637678	4633.28096855631	78.8755868975873	4.64294365620328	1367.76498693057	284.118350313302	13.4461554397033	318.394505753005	1.07185858891252	0.0382430391596673	14.5562570677755	186.445704748954	109.14438287996	301.810087628914	30.3682188256048	9.11489491795497	148.627496623519	351.944298741183	5.56021751772658	374.334516258909	0	0	5.56021751772658	169.683217667654	28.5943081536895	204.517525821343	1.99511618885504	0.0878332485993792	30.6772575911439	8.63657272740263	6.64210087137112	1.97703836609878	0.0704859732140786	0.0915165447751057	0.0128902163266759	0.968149129080478	3.33735223734191	6.25676588489182	0.0185775843233826	0	0	0.178587715040743	0.175152527039974	0.0301365290510904	50.1543426343399	80.2008811618465	33.3837592532665	0.24414916368021	0.705865710944435	0.131330047525289	4.64623524980017	32.5626946838255	86.6717894902839	0.0839336478457628	0	0	0.972004969350754	2.01186437284758	0.459028661703805
560	3.63676096682708	2324	1367.82032610453	14.5370371667856	148.559183302034	5.55800730384679	30.6780827041059	17.262595567193	0.174027993440182	10.5469986351307	0.0185670826457811	0.384199773530595	163.873528111352	1.07335867348898	123.646884116412	0.0838808495845977	3.44780859137951	3283.66451217952	1284.3309598285	4633.36547200801	78.8398322601304	4.64953401589933	1367.82032610453	284.142443828906	13.4296417226198	318.402085551525	1.07083291399185	0.0365625301739527	14.5370371667856	186.445704748954	109.070746112443	301.736450861397	30.3775904944938	9.11084669509652	148.559183302034	351.944298741183	5.55800730384679	374.332306045029	0	0	5.55800730384679	169.683217667654	28.5943081536895	204.517525821343	1.99283831620669	0.0909362342096648	30.6780827041059	8.6387538477736	6.63689992289472	1.98694179652464	0.0704097598650903	0.0912287476287934	0.0123894859462983	0.966464702659066	3.34205632140685	6.23847761106476	0.0185670826457811	0	0	0.178587715040743	0.174558507681407	0.0310535508084443	50.1717693633193	80.125342867186	33.5764158808463	0.243929625417645	0.703067812433278	0.126361235638052	4.63641212616027	32.6219553260837	86.3885166641676	0.0838808495845977	0	0	0.972004969350754	2.00323752662855	0.472566095400206
565	3.63684830862642	2335	1367.87081352083	14.5286921208839	148.496546563328	5.55615924629229	30.6788199427887	17.26772722937	0.174047183093223	10.54358506082	0.0185577924842672	0.384502493046359	163.974460987108	1.07385803532302	123.592058082936	0.0838331404102093	3.45246068547416	3283.66451217952	1284.40452048669	4633.4390326662	78.8136268383477	4.65266619579751	1367.87081352083	284.174839670586	13.4209279644994	318.425767635086	1.0691686642249	0.0385954921595929	14.5286921208839	186.445704748954	109.000282175534	301.665986924488	30.3347745336286	9.16148985416561	148.496546563328	351.944298741183	5.55615924629229	374.330457987475	0	0	5.55615924629229	169.683217667654	28.5943081536895	204.517525821343	1.99346349248146	0.091048296617763	30.6788199427887	8.64069274724003	6.63250402697032	1.99453045515964	0.070355548072334	0.0907340998194846	0.0129575352014046	0.964697973711123	3.33195138033474	6.24693570677413	0.0185577924842672	0	0	0.178587715040743	0.174763709041125	0.0311510689644906	50.1872667819082	80.0599456377858	33.7272485674136	0.243760792311437	0.698180129070983	0.131917113940601	4.62580991964588	32.5084150851973	86.4578330780926	0.0838331404102093	0	0	0.972004969350754	2.00623641401434	0.474219302109067
570	3.636806951182	2345	1367.92224655118	14.5295073822411	148.4345803133	5.55461406627666	30.6794786657765	17.2737963909248	0.173782906800254	10.5319896411632	0.0185495876536111	0.384785862751786	164.091732917419	1.07129814851129	123.416287580956	0.0837901275102669	3.45686035970654	3283.66451217952	1284.46869013326	4633.50320231278	78.7835417007132	4.6700147172096	1367.92224655118	284.174466558441	13.4223817578866	318.426848316328	1.06883510728584	0.038290517068689	14.5295073822411	186.445704748954	108.935738439953	301.601443188907	30.2771984101628	9.22164346318408	148.4345803133	351.944298741183	5.55461406627666	374.328912807459	0	0	5.55461406627666	169.683217667654	28.5943081536895	204.517525821343	1.99385629968028	0.0913142124066843	30.6794786657765	8.64231132957475	6.62495559503107	2.00652946631894	0.070329025443467	0.0906060419889816	0.0128478393678056	0.963035456171703	3.31731516450364	6.25163902048787	0.0185495876536111	0	0	0.178587715040743	0.174908096842702	0.0312900508683403	50.2000695702443	79.9434920582455	33.9481712889291	0.243651129205439	0.696862781192793	0.130784238113062	4.61576023901172	32.3406346963602	86.4598926455842	0.0837901275102669	0	0	0.972004969350754	2.00837716548882	0.476478224866965
575	3.63690911212964	2358	1367.97127364002	14.5327577418382	148.377148729452	5.55332217944837	30.6800672349667	17.2794914183284	0.17384799188052	10.5294224506246	0.018542352702849	0.385050817593053	164.200908492359	1.07199378512389	123.378630141745	0.0837514318482748	3.46101458239298	3283.66451217952	1284.52176820797	4633.55628038749	78.77546825016	4.67403718188709	1367.97127364002	284.180066534959	13.4252270739601	318.435293608919	1.06854646387182	0.03898420400629	14.5327577418382	186.445704748954	108.876339696089	301.542044445043	30.2429311501797	9.25787788318342	148.377148729452	351.944298741183	5.55332217944837	374.327620920631	0	0	5.55332217944837	169.683217667654	28.5943081536895	204.517525821343	1.9942072730321	0.0915518082450988	30.6800672349667	8.6435958301847	6.62165517983741	2.01424040830628	0.0703063418971686	0.0904880688929934	0.0130535810903586	0.961450645736777	3.30903285451913	6.25893895036872	0.018542352702849	0	0	0.178587715040743	0.175043730373424	0.031419372178886	50.2099886229482	79.8903685741532	34.1005512952578	0.243542235956853	0.695632819216928	0.132818729950111	4.60607778945558	32.2462630013814	86.5262893509085	0.0837514318482748	0	0	0.972004969350754	2.01041345060304	0.478596162439187
580	3.63691521054942	2368	1368.01713186372	14.5440858709113	148.321316741419	5.55131308323683	30.6805931217175	17.2839164058102	0.174293507035719	10.5247856761541	0.0185175831561836	0.385298286542496	164.287660285158	1.0765199667117	123.31139185552	0.0835784381336648	3.46493103901287	3283.66451217952	1284.56913767802	4633.60364985754	78.7731727559865	4.67482142971971	1368.01713186372	284.156319337491	13.4352623589293	318.421581696421	1.07067727520113	0.0381462367808203	14.5440858709113	186.445704748954	108.824951013779	301.490655762733	30.2406790638115	9.25568666382915	148.321316741419	351.944298741183	5.55131308323683	374.325611824419	0	0	5.55131308323683	169.683217667654	28.5943081536895	204.517525821343	1.99452086782888	0.0917641001991077	30.6805931217175	8.64471822245486	6.61892388609044	2.02027429726493	0.0703038849919847	0.0910811574657736	0.012908464577961	0.960145330950661	3.31036164652371	6.2542786986797	0.0185175831561836	0	0	0.178587715040743	0.175170968191137	0.0315396033106156	50.2186717479298	79.8452057888409	34.2237827483876	0.243471954182857	0.701433061546206	0.131614950982637	4.59823541997657	32.2646421500151	86.4485142855286	0.0835784381336648	0	0	0.972004969350754	2.01234647688635	0.480579592775759
585	3.6369387744553	2379	1368.06112015223	14.5437279155483	148.269164811191	5.5505368511339	30.6810630016895	17.2871043044647	0.174659674232976	10.5224676419849	0.0185135341779799	0.385529186067637	164.348032384454	1.08059974874288	123.281225211584	0.0835565492887376	3.46861797330434	3283.66451217952	1284.61225816741	4633.64677034693	78.8060837806384	4.64277820418911	1368.06112015223	284.144609993044	13.4337856412436	318.408395634287	1.07067727520113	0.0392649991035526	14.5437279155483	186.445704748954	108.779444790993	301.445149539947	30.2324760800876	9.25724394011043	148.269164811191	351.944298741183	5.5505368511339	374.324835592317	0	0	5.5505368511339	169.683217667654	28.5943081536895	204.517525821343	1.99480106487534	0.091953783124691	30.6810630016895	8.64571742969238	6.62601250654548	2.01537436822683	0.0702567296753552	0.0910811574657736	0.0133217870918476	0.959015142249667	3.31054149446756	6.25291100526769	0.0185135341779799	0	0	0.178587715040743	0.17529017776077	0.0316512932661237	50.2263143619861	79.9519727375849	34.169745284883	0.243257634916348	0.701433061546206	0.135909052280329	4.59151331187531	32.2705852745754	86.4191266251337	0.0835565492887376	0	0	0.972004969350754	2.01417801968986	0.482434984263718
590	3.63674243334013	2388	1368.10424117953	14.5477379912852	148.215731003934	5.55004841421767	30.6814806883169	17.2916729593197	0.175014023782194	10.5051593587049	0.0185280466843186	0.385728562392279	164.435113957331	1.08444540357447	123.02483040218	0.0836901435771185	3.47178682340359	3283.66451217952	1284.64459736384	4633.67910954337	78.8134233835815	4.64622043211665	1368.10424117953	284.127248781407	13.4368275962836	318.394076377691	1.07067727520113	0.0402331198004382	14.5477379912852	186.445704748954	108.739425705253	301.405130454207	30.2196725424184	9.25663275626323	148.215731003934	351.944298741183	5.55004841421767	374.3243471554	0	0	5.55004841421767	169.683217667654	28.5943081536895	204.517525821343	1.99505142102172	0.0921211136057064	30.6814806883169	8.6464288430157	6.62390003288214	2.02134408342188	0.0702304801530087	0.0910811574657736	0.0137023861634119	0.958057505394685	3.30981892448658	6.23728292882363	0.0185280466843186	0	0	0.178587715040743	0.17540173098267	0.0317391163688655	50.2316639381492	79.9149567905559	34.2884932286263	0.243102228979704	0.701433061546206	0.139910113048559	4.58591521933636	32.2667838287156	86.172131354128	0.0836901435771185	0	0	0.972004969350754	2.01591032737517	0.483871526677669
595	3.63634937654514	2393	1368.14321448819	14.5402803326081	148.162179246737	5.54954188978658	30.681801913	17.2955809232056	0.174870781222084	10.4760010780964	0.0185399321663504	0.385889925359667	164.507385016107	1.08328269106379	122.590983661735	0.083806269107122	3.47437077922005	3283.66451217952	1284.66666637606	4633.70117855558	78.8270152562511	4.64953285588414	1368.14321448819	284.161055639811	13.4295317934353	318.420587433246	1.07067727520113	0.0400712639716638	14.5402803326081	186.445704748954	108.703010317545	301.368715066499	30.2044247857544	9.25474414343839	148.162179246737	351.944298741183	5.54954188978658	374.323840630969	0	0	5.54954188978658	169.683217667654	28.5943081536895	204.517525821343	1.99527511431478	0.0922186449957439	30.681801913	8.64706578434236	6.62203678270482	2.02647835615845	0.0701706452791354	0.0910811574657736	0.0136189784771752	0.957173788743659	3.30836901952819	6.21045826982458	0.0185399321663504	0	0	0.178587715040743	0.175506000413435	0.0317962099054879	50.236787715526	79.880044197913	34.3905531026678	0.242850075632305	0.701433061546206	0.138999553885281	4.5807459554212	32.2546583386543	85.75557936766	0.083806269107122	0	0	0.972004969350754	2.01754603586162	0.48481977400767
600	3.63614108479055	2400	1368.17712388509	14.5335202098078	148.112484945583	5.54912213192377	30.6820889273522	17.3002539748061	0.174730631890486	10.454918719057	0.0185341350811016	0.386040280507448	164.590764974886	1.08216283627575	122.280301135873	0.083767190271835	3.47679895345278	3283.66451217952	1284.67722858726	4633.71174076678	78.8446231980654	4.65527209977205	1368.17712388509	284.228587371645	13.4229117325361	318.481499104181	1.07067727520113	0.039931202070611	14.5335202098078	186.468229732105	108.668163981013	301.356393713118	30.1899638152849	9.25435714928527	148.112484945583	351.944298741183	5.54912213192377	374.323420873106	0	0	5.54912213192377	169.683217667654	28.5943081536895	204.517525821343	1.99547498434028	0.0923057893224561	30.6820889273522	8.6477983948104	6.62003250186174	2.03242307813397	0.0701066649290163	0.0910811574657736	0.0135428094956967	0.956248573329707	3.30672181296736	6.19194833275989	0.0185341350811016	0	0	0.178587715040743	0.175603356099392	0.0318492093673119	50.243522319788	79.8416185074285	34.5056241476694	0.242570027142105	0.701433061546206	0.138159747587441	4.57517181996431	32.2398522933866	85.4652770225218	0.083767190271835	0	0	0.972004969350754	2.01908809209995	0.485705892002065
605	3.6359542981671	2406	1368.20436476743	14.5258508985152	148.06894569232	5.54918601769898	30.6823453747634	17.3021691907035	0.174590697031184	10.4374870875992	0.0185357107549112	0.386180249884869	164.618522978291	1.08107921741431	122.025843164193	0.0837714531902691	3.47907776207573	3283.66451217952	1284.68163670598	4633.7161488855	78.8920939766331	4.63063408481134	1368.20436476743	284.28301660997	13.4153636237746	318.528380233745	1.07067727520113	0.0398099995394754	14.5258508985152	186.514837671611	108.755786265387	301.490623936998	30.058161444571	9.2549979823622	148.06894569232	351.944298741183	5.54918601769898	374.323484758882	0	0	5.54918601769898	169.683217667654	28.5943081536895	204.517525821343	1.99239507282245	0.0956421482514243	30.6823453747634	8.64843772225511	6.62656404759445	2.02716742085391	0.0700361872589883	0.0910811574657736	0.0134733523064222	0.959063970068305	3.30126056403193	6.17716255349895	0.0185357107549112	0	0	0.178587715040743	0.174765205082321	0.0328273297618046	50.2496721966794	79.9346346127692	34.4342161688422	0.242259401809199	0.701433061546206	0.137386754058907	4.59330357369083	32.199831529784	85.2327080607185	0.0837714531902691	0	0	0.972004969350754	2.00694379129994	0.500129001425031
610	3.63578461022413	2412	1368.2275059691	14.5375769525938	148.03433159521	5.54924119036112	30.6825722853887	17.3059940825187	0.17457505900158	10.4163151521094	0.0185372094974111	0.386294050631615	164.683442717561	1.08088597617031	121.71490717341	0.0837762400410979	3.4809065593839	3283.66451217952	1284.68149683267	4633.7160090122	78.9134878487967	4.63252128763057	1368.2275059691	284.307492315054	13.4276004188477	318.565092733901	1.07016653420666	0.0398099995394754	14.5375769525938	186.581146123528	108.926483915538	301.727630039066	29.8532693323259	9.25457834734666	148.03433159521	351.944298741183	5.54924119036112	374.323539931544	0	0	5.54924119036112	169.683217667654	28.5943081536895	204.517525821343	1.99239507282245	0.0958690588767438	30.6825722853887	8.64886070403562	6.62639342370002	2.03073995478305	0.070037318161258	0.0910643885338996	0.0134733523064222	0.964370339025582	3.29332335027507	6.15862146280872	0.0185372094974111	0	0	0.178587715040743	0.174765205082321	0.0329411305085501	50.2538119304142	79.9229800348065	34.5066507523408	0.242157572108628	0.701341650002772	0.137386754058907	4.62699361454208	32.1430248686756	84.9448886901921	0.0837762400410979	0	0	0.972004969350754	2.00694379129994	0.501957798733206
615	3.63568205178961	2419	1368.24642176352	14.565561694383	148.0272549921	5.54928883825516	30.6827750301016	17.3106060336516	0.174612195057286	10.3960273212574	0.0185386246473299	0.386400060765358	164.762254899824	1.08080758805942	121.416791190447	0.0837813888730158	3.48262422408454	3283.66451217952	1284.67526115921	4633.70977333873	78.9354273096593	4.63573329465384	1368.24642176352	284.307492315054	13.4563886859966	318.59388100105	1.06936300884687	0.0398099995394754	14.565561694383	186.645617531577	109.016212780912	301.881830312489	29.7568087906975	9.25423342049087	148.0272549921	351.944298741183	5.54928883825516	374.323587579438	0	0	5.54928883825516	169.683217667654	28.5943081536895	204.517525821343	1.99239507282245	0.0960718035895968	30.6827750301016	8.64913984273707	6.6264577418846	2.03500844902995	0.0701072006434211	0.0910316421074429	0.0134733523064222	0.966565728837906	3.28858904446879	6.14087254795075	0.0185386246473299	0	0	0.178587715040743	0.174765205082321	0.0330471406422934	50.2568693854863	79.9140283057039	34.591357208634	0.242269308321615	0.701151525678896	0.137386754058907	4.64023112355296	32.1056861657535	84.6708739011402	0.0837813888730158	0	0	0.972004969350754	2.00694379129994	0.503675463433843
620	3.63561552447703	2425	1368.25751304333	14.5873338186929	148.048228216428	5.54932998765267	30.6839240326752	17.3121375585988	0.174641482380456	10.3810576441204	0.0185399525645578	0.38694464031252	164.781460831624	1.08070201318613	121.198729729806	0.0837867634981183	3.49140877419778	3283.66451217952	1284.66350230224	4633.69801448176	78.9582596725478	4.6357510685486	1368.25751304333	284.307492315054	13.4791524280271	318.616644743081	1.06837139112629	0.0398099995394754	14.5873338186929	186.697561799836	109.289725521711	302.207287321548	29.5035374449794	9.25496524973767	148.048228216428	351.944298741183	5.54932998765267	374.323628728835	0	0	5.54932998765267	169.683217667654	28.5943081536895	204.517525821343	1.99239507282245	0.0972208061631965	30.6839240326752	8.64924937519848	6.62691191765433	2.03597626574599	0.0701812894501587	0.0909868406238747	0.0134733523064222	0.973983126778899	3.27868963743869	6.12838487990287	0.0185399525645578	0	0	0.178587715040743	0.174765205082321	0.0335917201894556	50.2585121505397	79.9101973224756	34.6127513586089	0.242433368280793	0.70088189084643	0.137386754058907	4.68642605441405	32.0341136932229	84.478189982169	0.0837867634981183	0	0	0.972004969350754	2.00694379129994	0.512460013547085
625	3.63571972555599	2433	1368.26553102363	14.6041527313612	148.093292791063	5.54939332093485	30.6840378533595	17.314922179668	0.174660504191322	10.3755363223714	0.0185424777784109	0.387012731225088	164.824310588868	1.0805565063906	121.121033524446	0.0838040438942195	3.49253331805057	3283.66451217952	1284.65057974527	4633.6850919248	78.9768589065565	4.63809237180328	1368.26553102363	284.307492315054	13.4970792177737	318.634571532828	1.06726351404806	0.0398099995394754	14.6041527313612	186.735554562779	109.392413605971	302.34796816875	29.4433733586455	9.25750582644587	148.093292791063	351.944298741183	5.54939332093485	374.323692062118	0	0	5.54939332093485	169.683217667654	28.5943081536895	204.517525821343	1.99239507282245	0.0973346268475476	30.6840378533595	8.64933791748149	6.6272252343583	2.03835902782815	0.0702555131497168	0.0909316387351831	0.0134733523064222	0.975645186223055	3.27460015316851	6.1252909829798	0.0185424777784109	0	0	0.178587715040743	0.174765205082321	0.033659811102024	50.2600229148526	79.9043913501266	34.6598963238883	0.242631451468822	0.700538300862867	0.137386754058907	4.69546178047256	31.998458610154	84.4271131338195	0.0838040438942195	0	0	0.972004969350754	2.00694379129994	0.513584557399873
630	3.635439089496	2436	1368.27273673272	14.6172073808104	148.146630639881	5.54944801645618	30.6841395521756	17.3180060664671	0.174670902217253	10.3462506312965	0.018544785795884	0.387075958940849	164.871822602742	1.08037451316651	120.683564440086	0.0838203210827242	3.49358512938922	3283.66451217952	1284.64034859909	4633.67486077861	78.9900480363228	4.64234009731521	1368.27273673272	284.307492315054	13.5112812984866	318.64877361354	1.06611608278434	0.0398099995394754	14.6172073808104	186.741219265705	109.481331915108	302.442551180813	29.4112799876402	9.25401873713304	148.146630639881	351.944298741183	5.54944801645618	374.323746757639	0	0	5.54944801645618	169.683217667654	28.5943081536895	204.517525821343	1.99239507282245	0.0974363256636916	30.6841395521756	8.64938750995308	6.62738534657718	2.04123320993684	0.0703291217633966	0.0908684281474345	0.0134733523064222	0.976616432343335	3.27117219780496	6.09846200114818	0.018544785795884	0	0	0.178587715040743	0.174765205082321	0.0337230388177846	50.2609662670631	79.8968883045433	34.7139680311354	0.242856313460762	0.700131445646837	0.137386754058907	4.69998475556602	31.9657733466832	84.0178063378364	0.0838203210827242	0	0	0.972004969350754	2.00694379129994	0.514636368738527
635	3.63470875996822	2430	1368.2733129877	14.6271865922079	148.207366445361	5.54949525228463	30.6842304200989	17.3223982781859	0.174671644094861	10.2858969024438	0.0185468905391728	0.387134625143969	164.94533144367	1.08015304391306	119.772457899455	0.0838355953607877	3.49456782733403	3283.66451217952	1284.6274843721	4633.66199655162	78.9985859058489	4.6472427097569	1368.2733129877	284.307492315054	13.5221197694531	318.659612084507	1.06525682321531	0.0398099995394754	14.6271865922079	186.751139920571	109.583622598246	302.554762518817	29.3816371079301	9.24210673918549	148.207366445361	351.964861913328	5.54949525228463	374.344357165612	0	0	5.54949525228463	169.683217667654	28.5943081536895	204.517525821343	1.99239507282245	0.0975271935868996	30.6842304200989	8.64957144499191	6.62745990904571	2.04536692414826	0.0703889886444653	0.0908093031439741	0.0134733523064222	0.977866244320701	3.26762631391599	6.04040434420711	0.0185468905391728	0	0	0.178587715040743	0.174765205082321	0.0337817050209045	50.2634351107119	79.8886846575398	34.7932116754185	0.243038515926724	0.699727773927427	0.137386754058907	4.70592925061975	31.9310843002704	83.1354443485644	0.0838355953607877	0	0	0.972004969350754	2.00694379129994	0.515619066683333
640	3.63482262065984	2436	1368.26379839894	14.6347964457463	148.283100164685	5.54953604581646	30.6843116106159	17.3260013349688	0.17466286974295	10.2748572717545	0.0185488059480937	0.387189018358948	164.99713576506	1.07988784117166	119.609269995381	0.0838498789293677	3.49548498639768	3283.71240752686	1284.60649665022	4633.68890417709	79.0037939672977	4.65350778143035	1368.26379839894	284.307492315054	13.5308551152511	318.668347430305	1.06413133095568	0.0398099995394754	14.6347964457463	186.753783919863	109.686022042779	302.659805962643	29.3542576121033	9.24282050980255	148.283100164685	351.999945749662	5.54953604581646	374.379481795479	0	0	5.54953604581646	169.683217667654	28.5943081536895	204.517525821343	1.99239507282245	0.0976083841039696	30.6843116106159	8.65037426496758	6.62710000404311	2.04852706595813	0.0704530674560599	0.0907364499804685	0.0134733523064222	0.979201136966242	3.26397945392135	6.0316766808669	0.0185488059480937	0	0	0.178587715040743	0.174765205082321	0.0338360982358838	50.2726315048072	79.8744110549615	34.8500932052914	0.243270676728777	0.69923041038398	0.137386754058907	4.71250557225328	31.8945296671048	83.0022347560228	0.0838498789293677	0	0	0.972004969350754	2.00694379129994	0.516536225746984
